#OTU ID,Phylum,LA02,LA0210,LA1020,LB02,LB0210,LB1020,LC02,LC1020,OPA02,OPA0210,OPB02,OPB0210,OPB1020,OPC0210,OPC1020,PA02,PA0210 ,PA1020,PB02,PB0210,PB1020,PC02,PC0210,PC1020
OTU_23595,Acidobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_4131,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_4179,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_6736,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10595,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_27667,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_17768,Acidobacteria,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_813,Acidobacteria,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_583,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_579,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU_1247,Acidobacteria,0,0,0,0,0,0,5,1,0,2,2,1,3,0,4,0,0,0,0,0,0,0,0,0
OTU_1744,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
OTU_13019,Acidobacteria,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_25510,Acidobacteria,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2395,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
OTU_5015,Acidobacteria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2741,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2072,Acidobacteria,0,0,0,0,0,0,4,4,0,6,4,0,2,1,2,2,0,0,0,0,0,0,0,0
OTU_4188,Acidobacteria,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_13921,Acidobacteria,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_6940,Acidobacteria,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0
OTU_748,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU_4616,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_10990,Acidobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_11319,Acidobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18519,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1353,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3627,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_29839,Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19067,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_7533,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_6079,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_13111,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_13734,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10587,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_638,Acidobacteria,18,24,13,63,19,17,2,14,2,0,3,1,1,0,3,12,29,23,7,28,21,24,21,22
OTU_755,Acidobacteria,6,4,7,8,11,11,1,5,0,0,3,0,0,0,0,4,12,14,4,14,15,21,5,4
OTU_2986,Acidobacteria,17,4,16,9,8,13,0,9,0,0,1,0,0,0,0,14,9,3,8,12,1,21,0,0
OTU_590,Acidobacteria,14,3,14,6,11,13,0,2,0,0,4,1,0,3,1,4,10,3,3,7,4,16,4,2
OTU_850,Acidobacteria,11,6,28,3,5,11,1,7,0,0,1,0,0,7,0,4,10,0,10,4,3,9,5,0
OTU_3417,Acidobacteria,1,0,2,0,0,2,0,9,1,0,8,2,2,12,4,10,4,4,4,1,3,3,6,0
OTU_9988,Acidobacteria,2,0,3,8,0,10,3,6,1,0,5,3,0,0,1,4,2,2,2,1,1,4,0,1
OTU_1614,Acidobacteria,1,0,3,7,1,1,1,7,3,0,1,2,3,0,2,3,4,2,7,1,0,2,1,0
OTU_1359,Acidobacteria,1,1,2,0,2,3,1,2,4,2,4,2,6,4,4,3,0,0,1,0,1,2,4,0
OTU_4409,Acidobacteria,0,0,3,0,0,3,1,1,0,1,15,0,0,9,0,3,1,1,5,1,0,2,1,0
OTU_2284,Acidobacteria,5,2,0,12,0,3,0,2,0,0,0,1,0,0,1,0,1,4,1,1,1,0,2,2
OTU_7094,Acidobacteria,3,2,4,0,1,2,0,1,0,0,0,0,0,0,0,1,1,2,3,4,4,6,1,2
OTU_2242,Acidobacteria,0,0,4,1,0,4,0,4,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0
OTU_1096,Acidobacteria,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,1,0,2,1,0,3,0
OTU_20382,Acidobacteria,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,2,0,1,1,2,2,0
OTU_11905,Acidobacteria,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0
OTU_10402,Acidobacteria,1,0,0,6,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_12828,Acidobacteria,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,1,0
OTU_12649,Acidobacteria,0,0,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
OTU_2259,Acidobacteria,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0
OTU_3623,Acidobacteria,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU_14067,Acidobacteria,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_10704,Acidobacteria,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_3399,Acidobacteria,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
OTU_5054,Acidobacteria,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
OTU_1709,Acidobacteria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2
OTU_2458,Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0
OTU_11952,Acidobacteria,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
OTU_23637,Acidobacteria,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
OTU_28635,Acidobacteria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
OTU_19062,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0
OTU_23266,Acidobacteria,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0
OTU_30429,Acidobacteria,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_20176,Acidobacteria,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_14168,Acidobacteria,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_8099,Acidobacteria,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_5037,Acidobacteria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_3085,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
OTU_20066,Acidobacteria,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16990,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_3785,Acidobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_1487,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU_7688,Acidobacteria,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9546,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_10302,Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_6827,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_18857,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
OTU_30530,Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_16074,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU_2892,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_5886,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_28724,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_6731,Acidobacteria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_28745,Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_6618,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_27572,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_19950,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_12003,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_21016,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9002,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_29013,Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24035,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_8186,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19237,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_12957,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_14686,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_26018,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_68,Acidobacteria,39,13,143,50,25,161,11,99,28,17,58,11,16,57,5,116,44,29,112,39,19,37,128,48
OTU_629,Acidobacteria,32,4,46,46,16,40,3,67,7,4,10,5,8,14,2,56,31,14,40,39,12,16,29,7
OTU_554,Acidobacteria,22,21,81,7,12,25,3,10,4,0,38,0,1,47,0,30,5,11,28,18,7,34,4,0
OTU_349,Acidobacteria,1,6,2,5,9,10,1,20,0,29,1,0,5,2,0,17,30,50,9,19,17,7,42,33
OTU_29271,Acidobacteria,14,7,16,7,14,27,3,16,1,5,10,4,3,9,3,26,22,7,15,4,1,26,30,9
OTU_22137,Acidobacteria,10,0,38,17,5,61,0,26,0,1,0,0,1,1,0,20,3,1,19,9,5,21,1,2
OTU_874,Acidobacteria,9,6,27,3,0,23,3,16,5,2,8,1,1,15,2,34,5,1,26,7,2,14,15,1
OTU_816,Acidobacteria,7,7,33,19,13,22,0,14,1,0,0,2,1,0,0,11,11,3,7,13,6,22,9,4
OTU_3325,Acidobacteria,18,15,5,7,30,3,4,1,7,0,1,2,1,0,0,6,5,12,5,23,24,6,2,4
OTU_25658,Acidobacteria,8,7,19,22,2,48,0,5,1,1,1,0,0,1,0,1,3,5,8,18,3,13,6,5
OTU_799,Acidobacteria,8,7,52,0,1,9,1,2,0,0,1,0,2,2,0,3,1,0,26,11,5,28,2,0
OTU_25088,Acidobacteria,4,1,31,5,0,35,0,6,0,0,1,0,0,0,0,8,2,1,12,3,0,10,0,0
OTU_6910,Acidobacteria,5,1,16,9,5,6,0,9,0,0,0,0,1,1,0,2,6,6,3,3,6,9,4,5
OTU_26291,Acidobacteria,0,0,0,0,0,0,3,0,5,0,33,0,0,37,1,0,0,0,1,2,0,2,0,0
OTU_1185,Acidobacteria,0,0,5,4,0,23,0,6,0,3,0,0,0,0,0,6,2,3,13,6,0,3,2,0
OTU_633,Acidobacteria,1,9,0,0,13,1,0,3,0,0,0,0,0,0,0,1,3,8,1,5,11,0,5,11
OTU_5124,Acidobacteria,12,2,8,3,3,10,0,2,0,0,0,0,0,0,0,3,1,1,8,1,1,12,0,0
OTU_820,Acidobacteria,7,0,6,3,2,13,0,10,0,0,0,0,0,0,0,4,3,0,7,0,1,4,6,0
OTU_13324,Acidobacteria,1,1,9,0,3,7,8,1,7,1,3,1,0,0,0,4,3,0,10,3,0,0,0,0
OTU_3684,Acidobacteria,1,0,7,0,0,1,1,0,0,0,5,0,0,12,0,5,0,1,23,5,0,0,0,0
OTU_3885,Acidobacteria,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,10,1,0,4,4,0,0,20,4
OTU_10372,Acidobacteria,0,0,8,4,0,3,1,3,0,0,1,0,0,0,1,5,4,0,10,2,2,0,2,0
OTU_1841,Acidobacteria,4,0,10,4,0,8,0,2,0,0,0,0,0,0,0,3,0,1,3,1,0,6,0,0
OTU_3817,Acidobacteria,1,1,1,2,6,3,0,2,5,0,2,0,0,2,0,3,5,2,1,3,0,2,0,1
OTU_20010,Acidobacteria,0,1,5,1,0,3,0,4,0,0,0,0,0,0,0,3,3,0,7,1,7,1,1,1
OTU_12284,Acidobacteria,2,0,3,4,0,12,1,1,0,0,0,0,1,1,0,2,0,0,7,0,0,0,0,0
OTU_7453,Acidobacteria,2,0,3,2,1,4,0,8,0,0,0,1,0,1,1,3,0,0,4,2,0,0,1,0
OTU_3211,Acidobacteria,0,0,2,7,0,3,0,4,0,0,0,0,2,1,0,5,1,0,5,1,0,0,0,0
OTU_4827,Acidobacteria,0,0,0,3,2,7,1,3,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0
OTU_24007,Acidobacteria,1,1,7,3,0,1,0,0,0,0,3,0,0,0,2,3,1,0,1,1,1,0,0,0
OTU_29736,Acidobacteria,0,0,0,5,2,2,0,5,0,0,0,0,1,0,0,1,5,3,0,1,0,0,0,0
OTU_19463,Acidobacteria,1,0,0,0,0,2,0,2,0,1,0,1,0,0,0,2,2,0,2,0,0,3,5,0
OTU_2675,Acidobacteria,0,0,1,0,0,1,1,0,0,2,0,0,3,0,0,2,0,0,2,0,0,0,5,1
OTU_20843,Acidobacteria,1,0,4,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
OTU_14346,Acidobacteria,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1
OTU_3914,Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,0,0,0,1,1
OTU_15364,Acidobacteria,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
OTU_1274,Acidobacteria,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
OTU_22317,Acidobacteria,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_26542,Acidobacteria,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_30150,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
OTU_7195,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
OTU_4947,Acidobacteria,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3598,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
OTU_28313,Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_13517,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU_13157,Acidobacteria,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19112,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
OTU_2213,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_6124,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_28128,Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1163,Acidobacteria,11,8,17,9,9,16,1,11,4,0,2,1,1,2,0,19,8,2,11,3,3,4,2,3
OTU_10845,Acidobacteria,1,1,0,1,3,1,0,1,1,0,0,1,0,0,0,0,5,1,0,0,0,5,3,0
OTU_20231,Acidobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
OTU_27533,Acidobacteria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_21627,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_7283,Acidobacteria,4,1,3,0,0,2,2,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
OTU_5717,Acidobacteria,0,0,1,2,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_1352,Acidobacteria,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2
OTU_26339,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
OTU_22954,Acidobacteria,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1403,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_2066,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_4527,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2688,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_29898,Acidobacteria,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24385,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU_17833,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_16754,Acidobacteria,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1405,Acidobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_420,Acidobacteria,7,29,5,11,18,5,0,5,12,2,12,20,11,5,0,4,16,12,1,40,51,20,25,52
OTU_1481,Acidobacteria,1,0,0,2,6,0,2,2,0,2,2,1,2,2,4,0,2,0,0,0,0,1,2,0
OTU_22181,Acidobacteria,0,0,0,0,0,0,1,0,0,4,1,3,1,2,8,1,0,0,0,0,0,0,0,0
OTU_500,Acidobacteria,0,0,0,0,0,0,3,0,0,3,2,0,2,0,3,0,0,0,0,0,0,0,0,0
OTU_10253,Acidobacteria,0,1,0,0,0,0,0,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
OTU_789,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0
OTU_19418,Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
OTU_6415,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU_987,Acidobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_6906,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_30467,Acidobacteria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2079,Acidobacteria,0,0,0,0,0,0,2,0,0,1,5,0,6,3,2,0,0,0,0,0,0,0,1,1
OTU_1913,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
OTU_24056,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_24226,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU_226,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1585,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_8462,Acidobacteria,0,0,0,0,0,0,1,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
OTU_6333,Acidobacteria,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_14024,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
OTU_27975,Acidobacteria,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_19069,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_17320,Acidobacteria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_14773,Acidobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_15278,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_7722,Acidobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24532,Acidobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16376,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_25242,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18329,Acidobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_8729,Acidobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_84,Acidobacteria,43,4,210,30,9,109,2,73,4,0,8,2,1,8,0,54,21,7,41,20,4,62,4,1
OTU_497,Acidobacteria,48,18,25,41,33,27,4,26,37,0,31,3,1,25,2,10,12,7,21,12,17,41,3,3
OTU_705,Acidobacteria,0,0,0,0,0,0,4,3,49,3,92,13,2,65,4,1,2,0,0,0,0,0,0,0
OTU_23154,Acidobacteria,7,0,30,8,2,14,0,8,0,0,1,0,0,1,0,19,3,0,11,7,1,5,2,2
OTU_26279,Acidobacteria,3,0,9,1,6,15,2,11,0,0,1,0,1,5,0,8,6,0,14,4,1,7,1,1
OTU_13082,Acidobacteria,5,2,5,3,3,9,1,8,1,1,2,2,1,3,2,12,2,0,12,4,1,0,6,2
OTU_27951,Acidobacteria,1,0,5,4,2,23,1,8,0,0,2,1,0,2,0,7,0,0,4,2,0,1,0,0
OTU_2635,Acidobacteria,0,1,2,3,1,1,1,9,0,1,0,0,1,0,0,7,1,0,12,2,1,1,0,1
OTU_27442,Acidobacteria,2,0,14,1,0,7,0,1,0,0,1,0,0,1,0,0,1,0,2,2,1,5,0,0
OTU_56,Acidobacteria,0,0,1,0,0,1,4,0,2,6,0,2,4,2,3,5,0,0,1,0,0,0,0,0
OTU_5704,Acidobacteria,1,0,6,0,3,2,0,0,2,1,0,0,0,2,1,3,0,0,0,1,0,1,0,0
OTU_5677,Acidobacteria,1,0,3,2,4,3,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
OTU_21917,Acidobacteria,4,0,3,0,0,9,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
OTU_9291,Acidobacteria,0,0,1,2,1,4,0,2,0,1,1,0,2,0,0,1,1,0,2,1,0,0,0,0
OTU_361,Acidobacteria,1,0,0,0,0,0,8,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_4340,Acidobacteria,0,0,0,0,0,0,1,0,0,0,2,3,0,2,0,0,0,0,0,2,0,0,0,0
OTU_2342,Acidobacteria,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0
